abrangencia,tipo_abrangencia,ano,sexo,cor_raca,ocupacao,codigo_ocupacao,descricao_ocupacao,nivel_ocupacao,ocupacao_norm,pessoas,rendimento_medio_reais,rendimento_mediano_reais
Brasil,Brasil,2022,Total,Parda,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,16533,1977.9,1800.0
Brasil,Brasil,2022,Total,Indígena,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,86,1691.18,1468.0
Brasil,Brasil,2022,Homens,Total,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,37570,2239.64,2000.0
Brasil,Brasil,2022,Homens,Branca,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,20148,2412.77,2100.0
Brasil,Brasil,2022,Homens,Preta,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,3649,2033.16,1800.0
Brasil,Brasil,2022,Homens,Amarela,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,69,2233.16,2200.0
Brasil,Brasil,2022,Homens,Parda,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,13632,2041.66,1900.0
Brasil,Brasil,2022,Homens,Indígena,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,72,1749.54,1650.0
Brasil,Brasil,2022,Mulheres,Total,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,8158,1815.53,1700.0
Brasil,Brasil,2022,Mulheres,Branca,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,4541,1928.05,1800.0
Brasil,Brasil,2022,Mulheres,Preta,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,702,1663.32,1500.0
Brasil,Brasil,2022,Mulheres,Amarela,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,,,
Brasil,Brasil,2022,Mulheres,Parda,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,2901,1678.32,1600.0
Brasil,Brasil,2022,Mulheres,Indígena,7.5.2.3 Operadores de máquinas de lavrar madeira,7.5.2.3,Operadores de máquinas de lavrar madeira,4,operadores_de_maquinas_de_lavrar_madeira,14,1400.0,1400.0
Brasil,Brasil,2022,Total,Total,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,1301541,1444.35,1212.0
Brasil,Brasil,2022,Total,Branca,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,587631,1585.79,1300.0
Brasil,Brasil,2022,Total,Preta,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,122085,1298.89,1212.0
Brasil,Brasil,2022,Total,Amarela,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,3773,2053.79,1212.0
Brasil,Brasil,2022,Total,Parda,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,582812,1327.76,1212.0
Brasil,Brasil,2022,Total,Indígena,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,5138,1505.25,1212.0
Brasil,Brasil,2022,Homens,Total,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,248630,1818.99,1450.0
Brasil,Brasil,2022,Homens,Branca,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,101349,2005.39,1500.0
Brasil,Brasil,2022,Homens,Preta,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,24219,1636.67,1300.0
Brasil,Brasil,2022,Homens,Amarela,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,786,2628.3,1700.0
Brasil,Brasil,2022,Homens,Parda,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,120582,1691.76,1300.0
Brasil,Brasil,2022,Homens,Indígena,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,1663,1967.83,1500.0
Brasil,Brasil,2022,Mulheres,Total,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,1052911,1355.88,1212.0
Brasil,Brasil,2022,Mulheres,Branca,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,486282,1498.33,1220.0
Brasil,Brasil,2022,Mulheres,Preta,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,97866,1215.31,1212.0
Brasil,Brasil,2022,Mulheres,Amarela,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,2988,1902.75,1212.0
Brasil,Brasil,2022,Mulheres,Parda,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,462230,1232.81,1212.0
Brasil,Brasil,2022,Mulheres,Indígena,"7.5.3 Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",7.5.3,"Trabalhadores qualificados e operários da confecção de roupas, calçados e acessórios",3,trabalhadores_qualificados_e_operarios_da_confeccao_de_roupas_calcados_e_acessorios,3475,1283.94,1200.0
Brasil,Brasil,2022,Total,Total,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,992356,1359.13,1212.0
Brasil,Brasil,2022,Total,Branca,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,446456,1490.44,1215.0
Brasil,Brasil,2022,Total,Preta,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,92350,1229.71,1212.0
Brasil,Brasil,2022,Total,Amarela,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,2953,1682.84,1212.0
Brasil,Brasil,2022,Total,Parda,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,446580,1251.15,1212.0
Brasil,Brasil,2022,Total,Indígena,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,3960,1509.33,1212.0
Brasil,Brasil,2022,Homens,Total,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,92823,1598.23,1212.0
Brasil,Brasil,2022,Homens,Branca,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,34014,1685.11,1300.0
Brasil,Brasil,2022,Homens,Preta,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,7771,1448.69,1212.0
Brasil,Brasil,2022,Homens,Amarela,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,394,2065.24,1212.0
Brasil,Brasil,2022,Homens,Parda,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,49598,1546.72,1212.0
Brasil,Brasil,2022,Homens,Indígena,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,1047,2149.83,1600.0
Brasil,Brasil,2022,Mulheres,Total,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,899532,1334.45,1212.0
Brasil,Brasil,2022,Mulheres,Branca,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,412442,1474.39,1212.0
Brasil,Brasil,2022,Mulheres,Preta,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,84579,1209.59,1212.0
Brasil,Brasil,2022,Mulheres,Amarela,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,2560,1624.05,1202.0
Brasil,Brasil,2022,Mulheres,Parda,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,396982,1214.23,1212.0
Brasil,Brasil,2022,Mulheres,Indígena,"7.5.3.1 Alfaiates, modistas, chapeleiros e peleteiros",7.5.3.1,"Alfaiates, modistas, chapeleiros e peleteiros",4,alfaiates_modistas_chapeleiros_e_peleteiros,2912,1279.03,1200.0
Brasil,Brasil,2022,Total,Total,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,27753,1718.93,1400.0
Brasil,Brasil,2022,Total,Branca,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,12312,1865.1,1500.0
Brasil,Brasil,2022,Total,Preta,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,2937,1573.77,1245.0
Brasil,Brasil,2022,Total,Amarela,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,24,1586.05,1500.0
Brasil,Brasil,2022,Total,Parda,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,12444,1609.84,1250.0
Brasil,Brasil,2022,Total,Indígena,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,37,1377.7,1200.0
Brasil,Brasil,2022,Homens,Total,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,14833,1776.23,1500.0
Brasil,Brasil,2022,Homens,Branca,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,6085,1878.91,1500.0
Brasil,Brasil,2022,Homens,Preta,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,1718,1726.44,1400.0
Brasil,Brasil,2022,Homens,Amarela,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,,,
Brasil,Brasil,2022,Homens,Parda,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,7005,1701.2,1300.0
Brasil,Brasil,2022,Homens,Indígena,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,24,1200.0,1200.0
Brasil,Brasil,2022,Mulheres,Total,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,12921,1653.16,1364.0
Brasil,Brasil,2022,Mulheres,Branca,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,6227,1851.61,1500.0
Brasil,Brasil,2022,Mulheres,Preta,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,1218,1358.41,1212.0
Brasil,Brasil,2022,Mulheres,Amarela,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,24,1586.05,1500.0
Brasil,Brasil,2022,Mulheres,Parda,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,5438,1492.14,1212.0
Brasil,Brasil,2022,Mulheres,Indígena,7.5.3.2 Trabalhadores qualificados da preparação da confecção de roupas,7.5.3.2,Trabalhadores qualificados da preparação da confecção de roupas,4,trabalhadores_qualificados_da_preparacao_da_confeccao_de_roupas,14,1689.33,1800.0
Brasil,Brasil,2022,Total,Total,"7.5.3.3 Costureiros, bordadeiros e afins",7.5.3.3,"Costureiros, bordadeiros e afins",4,costureiros_bordadeiros_e_afins,120325,1598.59,1212.0
Brasil,Brasil,2022,Total,Branca,"7.5.3.3 Costureiros, bordadeiros e afins",7.5.3.3,"Costureiros, bordadeiros e afins",4,costureiros_bordadeiros_e_afins,55477,1794.47,1212.0
Brasil,Brasil,2022,Total,Preta,"7.5.3.3 Costureiros, bordadeiros e afins",7.5.3.3,"Costureiros, bordadeiros e afins",4,costureiros_bordadeiros_e_afins,9587,1291.52,1200.0
Brasil,Brasil,2022,Total,Amarela,"7.5.3.3 Costureiros, bordadeiros e afins",7.5.3.3,"Costureiros, bordadeiros e afins",4,costureiros_bordadeiros_e_afins,496,4438.36,2000.0
Brasil,Brasil,2022,Total,Parda,"7.5.3.3 Costureiros, bordadeiros e afins",7.5.3.3,"Costureiros, bordadeiros e afins",4,costureiros_bordadeiros_e_afins,53953,1426.14,1200.0
